user_id,name,age,circle,connection_type,tenure_months,arpu,daily_data_usage_gb,daily_call_minutes,night_usage_ratio,sms_count,preferred_plan_type,current_plan,ott_subscription,ott_usage,monthly_ott_spend,family_plan_members,international_roaming_freq,caller_tune_subscribed,responsiveness_to_offers,user_segment,is_student,last_recharge_date,last_recharge_amount,cluster
10968,Parth Varkey,21,Pune,Prepaid,62,264,0.5046189610633686,37.15966859888476,0.30242915509000895,1,Unlimited 5G,Vi SuperHero 399,Amazon Prime,0,26,1,0.03494726130084519,0,1,Low Value Customer,0,2025-09-03,698,0
10969,Nihal Pau,19,Hyderabad,Postpaid,71,743,0.1,43.23276239998385,0.17154464881413592,2,Unlimited 5G,Vi SuperHero 999,JioHotstar,1,12,1,0.1,0,1,Business User,0,2025-09-15,499,0
10970,Isaac Goyal,62,Chennai,Prepaid,20,315,2.438331042542302,28.36474416011515,0.3826501704273498,17,Unlimited 5G,Vi Hero 999,Netflix,1,183,2,0.06550586148667283,0,2,OTT Subscriber,0,2025-09-03,299,0
10971,Dalaja Misra,71,Delhi,Postpaid,115,562,0.1,38.82426874307169,0.1929727363902944,8,Data Pack,Vi SuperHero 499,SonyLIV,1,171,0,0.04538723694243446,0,2,Data-Heavy User,0,2025-08-25,999,0
10972,Omaja Mangat,67,Mumbai,Postpaid,103,980,4.822048326751132,23.71120249539659,0.023790092249478118,3,SuperHero,Vi SuperHero 999,Netflix,1,156,1,0.015326774584058995,1,1,OTT Subscriber,0,2025-09-04,749,1
10973,Irya Dewan,21,Mumbai,Postpaid,2,1546,2.363102750966786,0.0,0.05328811924634869,6,SuperHero,Vi NonStop Hero 399,SonyLIV,1,111,3,0.02665017057737214,1,1,High Value Customer,0,2025-09-03,299,1
10974,Sudiksha Choudhry,49,Bangalore,Prepaid,114,119,1.0823618024797765,18.431583800091552,0.18684927834367368,0,Unlimited 5G,Vi Hero 299,JioHotstar,1,127,2,0.05651074724679798,1,1,Low Value Customer,0,2025-09-01,698,0
10975,Aadhya Choudhury,64,Kolkata,Prepaid,83,1313,1.6108549792704823,34.0553229311556,0.06422189405413001,6,Data Pack,Vi Hero 499,JioHotstar,1,126,2,0.0014903764567996461,0,0,OTT Subscriber,0,2025-09-06,199,1
10976,Bhavika Bhatt,75,Chennai,Prepaid,16,1038,4.40605112138052,12.249613927711192,0.4029740466041585,20,Unlimited 5G,Vi NonStop Hero 399,JioHotstar,1,72,0,0.059211839166952086,0,0,High Value Customer,0,2025-09-01,999,1
10977,Luke Bahri,35,Chennai,Prepaid,94,703,0.1,76.6067591971418,0.37788911795407343,4,SuperHero,Vi SuperHero 698,SonyLIV,0,288,0,0.06825959387673335,0,1,Family Plan User,0,2025-08-20,749,0
10978,Chaman Raju,44,Hyderabad,Prepaid,99,508,2.0380764198355377,22.880264762115125,0.11142906470288247,8,NonStop Hero,Vi Hero 698,Amazon Prime,1,121,2,0.013766559012471357,0,1,OTT Subscriber,0,2025-08-19,399,0
10979,Arjun Dyal,33,Pune,Postpaid,72,1653,5.893637101827855,14.163909130727998,0.5741957791952478,15,SuperHero,Vi Hero 299,Netflix,0,22,2,0.25572262601520873,0,1,High Value Customer,0,2025-09-01,749,1
10980,Gauri Koshy,52,Bangalore,Prepaid,42,285,0.5063667952502775,51.79256463997034,0.3610421588499632,20,NonStop Hero,Vi NonStop Hero 399,None,1,190,3,0.1419048673299832,0,1,Low Value Customer,0,2025-08-22,449,0
10981,Anthony Barman,27,Chennai,Prepaid,78,1162,1.7319652777271912,79.3234261189531,0.22279424621920296,8,SuperHero,Vi NonStop Hero 499,SonyLIV,1,184,3,0.4218477661779506,1,2,Business User,0,2025-09-10,199,2
10982,Jack Bora,39,Bangalore,Prepaid,109,1187,1.101762165813625,38.119539852752865,0.7091258659975728,18,SuperHero,Vi SuperHero 698,JioHotstar,0,174,3,0.17296048237333414,1,2,Night User,0,2025-08-29,199,1
10983,Bhavna Goel,51,Bangalore,Prepaid,95,362,1.2962160333873611,0.0,0.1449925268792329,7,NonStop Hero,Vi NonStop Hero 299,Netflix,0,130,2,0.48201692075001334,0,1,International Roamer,0,2025-08-30,698,2
10984,Mason Mann,32,Pune,Prepaid,29,1331,1.897246683380656,9.766332880127994,0.06720800241103717,20,Data Pack,Vi SuperHero 399,JioHotstar,1,451,4,0.09015424852459838,1,1,OTT Subscriber,0,2025-09-11,249,1
10985,Hemal Basak,62,Kolkata,Prepaid,70,777,1.0471188431358207,25.55050627918468,0.2532519420143883,20,Unlimited 5G,Vi SuperHero 299,JioHotstar,0,207,0,0.06700811509344796,0,0,Occasional User,0,2025-09-10,249,0
10986,Ethan Prasad,22,Hyderabad,Postpaid,2,393,0.6718309949413265,27.008527438171246,0.651252418831883,19,NonStop Hero,Vi NonStop Hero 698,Netflix,1,183,1,0.28917664500245444,0,2,Caller-Tune Enthusiast,0,2025-08-28,749,0
10987,Kamala Aggarwal,58,Mumbai,Postpaid,41,1409,1.9053910991183862,38.94819249962206,0.23507420490849143,11,Unlimited 5G,Vi NonStop Hero 698,SonyLIV,0,251,4,0.00043160121740639263,1,1,Caller-Tune Enthusiast,0,2025-08-24,499,1
10988,Nilima Sahota,61,Mumbai,Postpaid,98,1154,1.0186640744844846,45.58814497064647,0.5213501004963204,2,Data Pack,Vi NonStop Hero 999,JioHotstar,0,194,0,0.07523215019729146,0,2,Night User,0,2025-08-26,249,1
10989,Isaac Devi,47,Bangalore,Postpaid,5,927,1.4589824054034128,21.00752910066676,0.3042120577613696,10,NonStop Hero,Vi Hero 698,Amazon Prime,1,123,4,0.412387655343684,0,0,Data-Heavy User,0,2025-08-25,299,2
10990,Jacob Varty,55,Delhi,Postpaid,36,228,0.31627313272973956,23.752656604698846,0.2812138825953188,18,Data Pack,Vi Hero 299,Netflix,1,35,4,0.2611878169134044,0,2,Low Value Customer,0,2025-08-31,299,0
10991,Vasudha Narayanan,75,Kolkata,Postpaid,55,581,3.5725767762600533,26.777383780740386,0.2625811563999286,3,SuperHero,Vi SuperHero 399,SonyLIV,1,83,3,0.06791101396854436,0,1,High Value Customer,0,2025-08-22,299,1
10992,Victor Ghosh,67,Delhi,Postpaid,111,146,0.1,27.399769306882625,0.06143956971953765,18,Data Pack,Vi SuperHero 698,JioHotstar,0,154,0,0.007576579205304008,0,0,Low Value Customer,0,2025-08-23,199,0
10993,Ojasvi Natarajan,46,Hyderabad,Postpaid,82,1166,2.123112425229254,14.653269423157063,0.33814675954201306,17,Unlimited 5G,Vi NonStop Hero 698,JioHotstar,1,109,2,0.026546033961064152,0,2,OTT Subscriber,0,2025-09-02,249,1
10994,Chakradhar Chad,22,Bangalore,Prepaid,117,882,3.3445653730581597,56.136506012056316,0.17952874840473712,4,Unlimited 5G,Vi SuperHero 399,JioHotstar,1,205,4,0.10148777442404527,0,0,Family Plan User,0,2025-09-01,999,1
10995,Rohan Gola,41,Mumbai,Prepaid,75,1291,1.0730441064841472,39.20256620392032,0.3061992848265834,13,Unlimited 5G,Vi Hero 299,Amazon Prime,1,244,1,0.09770673714746317,0,0,Occasional User,0,2025-08-23,698,1
10996,Advaith Sawhney,18,Bangalore,Postpaid,75,1194,4.008221789719272,0.0,0.1895103488515689,16,Unlimited 5G,Vi NonStop Hero 399,Netflix,0,57,1,0.1593127340143658,1,0,Family Plan User,0,2025-09-09,749,1
10997,Mohammed Gala,48,Chennai,Prepaid,19,1130,2.126596644466101,0.0,0.4647816205827115,4,OTT Combo,Vi SuperHero 299,SonyLIV,1,187,4,0.05794266945744707,1,0,OTT Subscriber,0,2025-08-28,299,1
10998,Damini Bahri,33,Pune,Postpaid,53,1433,0.5844711800014619,61.07067233317069,0.2513116355344034,1,Data Pack,Vi SuperHero 499,SonyLIV,1,214,0,0.0781538847819047,0,2,OTT Subscriber,0,2025-08-17,499,1
10999,Ishita Agrawal,43,Chennai,Postpaid,83,1071,1.9400733026229755,64.13215339728416,0.33178900575353043,20,SuperHero,Vi SuperHero 999,None,0,65,2,0.19046765637766847,0,0,Occasional User,0,2025-09-02,199,1
11000,Nidra Contractor,44,Pune,Prepaid,48,285,0.1,77.38255074436388,0.26316133255462465,8,Data Pack,Vi NonStop Hero 698,Netflix,0,74,2,0.1,1,2,Business User,0,2025-09-05,449,0
11001,Aashi Johal,72,Pune,Prepaid,61,1112,3.897391350032557,59.475768814798684,0.0499038260421496,10,Unlimited 5G,Vi Hero 698,Netflix,1,197,4,0.5095103588432786,0,2,International Roamer,0,2025-09-13,449,2
11002,Chaitaly Kapadia,58,Bangalore,Prepaid,41,1717,3.492966038707213,60.808215130366605,0.1313246619084059,10,SuperHero,Vi Hero 399,Netflix,1,147,2,0.06290459421235252,0,1,High Value Customer,0,2025-08-30,698,1
11003,Wakeeta Luthra,35,Pune,Prepaid,103,690,0.8114161033078575,49.57889140032937,1.0,9,SuperHero,Vi Hero 499,None,1,96,4,0.16235264443576022,0,1,Night User,0,2025-08-28,999,0
11004,Neha Kannan,29,Bangalore,Postpaid,24,921,2.5243457511390517,25.407650840585177,0.3605132363465595,20,Data Pack,Vi NonStop Hero 399,SonyLIV,1,126,3,0.018132008407927964,1,2,High Value Customer,0,2025-09-01,999,1
11005,Timothy Sodhi,39,Kolkata,Prepaid,49,449,0.5358788709944915,44.28060525590599,0.4381623305700235,17,Data Pack,Vi SuperHero 299,Amazon Prime,1,36,2,0.014174977747727522,1,1,Data-Heavy User,0,2025-08-17,999,0
11006,Harish Dubey,55,Kolkata,Prepaid,55,717,1.2604743931635845,31.57083932298352,0.3621822733383239,20,Data Pack,Vi Hero 299,SonyLIV,1,101,3,0.09055062227010459,0,0,Data-Heavy User,0,2025-09-11,299,0
11007,Abeer De,25,Pune,Prepaid,36,890,0.6397508751450308,66.66105977971449,0.11429690587119513,3,OTT Combo,Vi Hero 499,Amazon Prime,0,21,0,0.3267027358729267,1,2,International Roamer,0,2025-09-02,399,2
11008,Aarna Rama,20,Mumbai,Postpaid,80,1310,0.1,25.95714209548488,0.3791970432613827,8,NonStop Hero,Vi NonStop Hero 399,Amazon Prime,0,5,1,0.07715674715034802,0,2,Caller-Tune Enthusiast,1,2025-08-22,449,1
11009,Nihal Brahmbhatt,53,Mumbai,Postpaid,98,874,1.7282678662138724,72.714530528811,0.25660950604868155,7,SuperHero,Vi NonStop Hero 399,None,0,77,4,0.5730731289282319,0,0,Business User,0,2025-09-13,449,2
11010,Diya Loyal,69,Delhi,Postpaid,29,1145,1.2302892181699128,17.44510520690428,0.1011105150092365,7,Data Pack,Vi Hero 399,Amazon Prime,0,48,1,0.00900782501350268,0,0,Data-Heavy User,0,2025-09-08,449,1
11011,Leela Tella,45,Delhi,Prepaid,13,1337,1.718604753254522,52.29694086425687,0.1370414230852987,2,Data Pack,Vi Hero 698,SonyLIV,1,228,1,0.3613608509226086,1,1,Student User,0,2025-08-19,698,2
11012,Chaitaly Hans,19,Pune,Postpaid,42,211,0.1,13.49176845621566,0.3159785639760709,0,Data Pack,Vi Hero 999,SonyLIV,0,251,3,0.0645821711439218,0,1,Low Value Customer,0,2025-09-11,249,0
11013,Prisha Iyer,56,Delhi,Prepaid,41,923,1.9488745057572523,36.61204212378435,0.28572706870199954,11,Data Pack,Vi NonStop Hero 399,Netflix,0,206,1,0.2836627354103814,0,1,Data-Heavy User,0,2025-09-15,399,1
11014,Peter Nair,59,Bangalore,Postpaid,47,199,0.757384579887303,24.498662315707634,0.26038458677441106,12,Unlimited 5G,Vi NonStop Hero 698,SonyLIV,1,11,3,0.22928374571605586,0,1,Low Value Customer,0,2025-09-04,399,0
11015,Gaurika Sant,35,Delhi,Prepaid,29,900,3.0658017159831954,33.379406033566724,0.23189763450608172,18,OTT Combo,Vi Hero 999,Amazon Prime,1,245,0,0.04746303352362342,1,1,Data-Heavy User,0,2025-09-14,399,1
11016,Forum Bedi,23,Kolkata,Prepaid,68,112,0.38073539103626663,4.936359190261946,0.38110604811495574,8,Data Pack,Vi SuperHero 499,Amazon Prime,0,283,3,0.042546930898352604,0,0,Low Value Customer,1,2025-09-08,698,0
11017,Ranbir Krishnamurthy,37,Bangalore,Prepaid,74,123,0.1,54.69321289811499,0.18604157834662027,20,SuperHero,Vi NonStop Hero 999,SonyLIV,0,118,3,0.055638647781676084,1,0,Low Value Customer,0,2025-09-15,399,0
11018,Hemang Lata,56,Kolkata,Prepaid,69,307,1.2509261205368767,55.080093232885986,0.4407594769623735,3,Data Pack,Vi Hero 499,Amazon Prime,0,51,1,0.3893407221618288,0,0,Business User,0,2025-09-08,199,2
11019,Gauri Kohli,38,Bangalore,Prepaid,51,105,0.7033909912689585,30.163716445113483,0.44117435851335035,4,SuperHero,Vi SuperHero 698,Amazon Prime,1,262,1,0.052759095213409886,0,2,Low Value Customer,0,2025-08-20,499,0
11020,Qasim Sura,54,Delhi,Prepaid,92,721,1.4218339971253342,41.20793906075393,0.0791512562563766,7,SuperHero,Vi Hero 999,JioHotstar,1,331,0,0.17901252540235604,1,0,OTT Subscriber,0,2025-09-15,449,0
11021,Abhimanyu Morar,47,Bangalore,Postpaid,114,1233,0.1,11.234329450581107,0.13227217612624742,16,Data Pack,Vi Hero 999,Netflix,1,202,4,0.03884023403338914,0,2,Data-Heavy User,0,2025-09-03,449,1
11022,Ronith Dhar,51,Pune,Postpaid,17,984,0.9956780710669735,81.5512788251715,0.1790703563027812,1,SuperHero,Vi SuperHero 999,Netflix,0,257,2,0.11304544078236653,0,1,Family Plan User,0,2025-09-03,698,0
11023,Tara Ranganathan,37,Chennai,Prepaid,97,915,2.2492981667190293,0.0,0.3465776816220673,0,SuperHero,Vi NonStop Hero 399,SonyLIV,0,161,4,0.03611874375796804,1,2,Data-Heavy User,0,2025-09-11,449,1
11024,Ojas Buch,43,Delhi,Postpaid,33,650,1.6568920150945565,16.473614851798004,0.33662606643153425,15,Data Pack,Vi NonStop Hero 698,Netflix,0,8,1,0.3386197542102564,0,1,International Roamer,0,2025-09-14,399,2
11025,Tarak Kannan,27,Mumbai,Postpaid,60,1266,3.42568204175712,38.131487455739546,0.3156846392024725,12,Data Pack,Vi SuperHero 999,Netflix,0,151,2,0.3121766707355184,1,2,High Value Customer,0,2025-08-31,199,1
11026,Bhavika Sachdeva,73,Kolkata,Prepaid,40,1131,2.284828769077777,11.177365114301509,0.3560776634348176,16,SuperHero,Vi SuperHero 299,Amazon Prime,0,180,4,0.09748521793012614,0,0,Weekend Data User,0,2025-08-30,399,1
11027,Imaran Pingle,58,Chennai,Postpaid,103,214,0.4194886118123094,2.256246802793143,0.24586089760869229,19,Data Pack,Vi NonStop Hero 999,Netflix,1,12,2,0.04118440393485873,0,2,Low Value Customer,0,2025-08-28,249,0
11028,Om Ray,74,Bangalore,Prepaid,86,295,1.1916910512101566,65.67522256747654,0.3249830146274958,17,OTT Combo,Vi Hero 299,Amazon Prime,1,221,3,0.09456276062650126,0,2,Low Value Customer,0,2025-09-01,449,0
11029,Dayamai Gole,27,Bangalore,Postpaid,36,441,0.2813023444193459,50.56432303001201,0.443811330085629,12,SuperHero,Vi SuperHero 299,Netflix,0,47,0,0.5108496484139677,1,0,International Roamer,0,2025-09-02,399,2
11030,Ansh Bora,44,Bangalore,Postpaid,118,460,1.1215749863631896,30.087620791715473,0.5386980741948835,6,Unlimited 5G,Vi SuperHero 399,JioHotstar,1,280,2,0.001146149207840803,1,0,Night User,0,2025-09-08,749,0
11031,Guneet Ramakrishnan,28,Hyderabad,Postpaid,104,1160,0.9489355224129113,25.59664505723054,0.10650230135744759,10,OTT Combo,Vi Hero 499,SonyLIV,0,40,2,0.1568962480655686,0,2,Student User,0,2025-08-18,499,1
11032,Vrinda Devi,58,Hyderabad,Postpaid,104,818,0.5698228266587013,12.484340744035592,0.4127894408182319,19,SuperHero,Vi SuperHero 299,SonyLIV,0,266,3,0.024129707806799343,0,2,Data-Heavy User,0,2025-09-06,749,0
11033,Naksh Sagar,64,Pune,Postpaid,14,978,0.12946231569766375,16.320205277937724,0.11824840620376646,4,OTT Combo,Vi SuperHero 399,Amazon Prime,0,153,3,0.020562222890229596,1,0,Data-Heavy User,0,2025-08-24,999,0
11034,Mitali Rastogi,50,Chennai,Postpaid,39,893,2.2100612721383843,44.23435392059281,0.27063528462385944,2,SuperHero,Vi SuperHero 999,SonyLIV,1,204,0,0.06490587202757868,1,0,Student User,0,2025-09-02,698,1
11035,Chatresh Kaul,70,Chennai,Prepaid,43,1035,1.796076541304318,43.27003959181824,0.1406131027316999,11,Unlimited 5G,Vi NonStop Hero 399,SonyLIV,0,212,3,0.055108644549835446,1,1,Family Plan User,0,2025-08-28,399,1
11036,Jalsa Dutt,43,Delhi,Prepaid,44,1030,0.1,0.0,0.23628783290330943,5,OTT Combo,Vi NonStop Hero 999,SonyLIV,0,146,0,0.5909316653079874,0,0,International Roamer,0,2025-08-21,199,2
11037,Vrinda Tella,27,Pune,Prepaid,7,1256,0.1,41.192406659875296,0.47999736385415465,0,Data Pack,Vi SuperHero 299,Amazon Prime,1,146,2,0.05796616429857421,1,1,OTT Subscriber,0,2025-08-25,499,1
11038,Irya Sem,60,Delhi,Postpaid,43,1321,2.5989885379171254,45.68480185209212,0.2893410339165959,3,Unlimited 5G,Vi Hero 299,JioHotstar,0,20,4,0.1042302950141058,0,0,Data-Heavy User,0,2025-08-21,299,1
11039,Rachit Iyengar,75,Kolkata,Postpaid,79,950,0.15920758928251844,28.96272238556552,0.5716999155158654,16,Unlimited 5G,Vi Hero 499,Amazon Prime,1,55,0,0.08917316015919034,0,1,Data-Heavy User,0,2025-09-10,999,0
11040,Wriddhish Nath,24,Pune,Postpaid,86,608,2.661518338517988,50.12709471655084,0.0675401341632226,5,Data Pack,Vi NonStop Hero 499,None,1,300,2,0.09724776085476224,0,2,OTT Subscriber,0,2025-08-20,698,1
11041,Chasmum Bhandari,44,Delhi,Prepaid,60,631,0.1,56.17386336070523,0.8095477957475121,4,SuperHero,Vi SuperHero 299,JioHotstar,1,167,4,0.17084305328205468,1,0,Night User,0,2025-09-12,749,0
11042,Oni Chhabra,26,Kolkata,Postpaid,75,297,0.1,13.129643894221577,0.323107868125449,7,Data Pack,Vi NonStop Hero 698,JioHotstar,0,144,4,0.004817082893810992,1,1,Low Value Customer,0,2025-08-17,399,0
11043,Krisha Halder,75,Delhi,Postpaid,25,1119,1.2684223586871726,0.0,0.12736203944351435,11,Unlimited 5G,Vi SuperHero 299,Netflix,0,186,3,0.02939694282638758,0,1,Caller-Tune Enthusiast,0,2025-09-01,698,1
11044,Mitali Bobal,68,Pune,Postpaid,96,812,0.43218627487063,5.980511043877744,0.24132431898879744,13,NonStop Hero,Vi Hero 399,JioHotstar,1,68,1,0.07758642070370239,1,1,Family Plan User,0,2025-09-13,749,0
11045,Pratyush Sule,74,Delhi,Prepaid,66,835,2.0110931605216935,14.188289592246626,0.0979726846319547,19,Data Pack,Vi NonStop Hero 399,Amazon Prime,0,21,3,0.06995085197557316,0,0,Data-Heavy User,0,2025-08-26,499,1
11046,Omya Lall,63,Mumbai,Postpaid,99,100,0.2297236644337542,11.79024216895725,0.1048922694657654,16,SuperHero,Vi SuperHero 399,Netflix,1,172,4,0.07961171037130445,0,1,Low Value Customer,0,2025-08-18,999,0
11047,Ryan Batta,55,Pune,Prepaid,59,1404,0.1,22.20033789824196,0.4817505553848138,18,OTT Combo,Vi NonStop Hero 999,SonyLIV,0,222,0,0.06198036380540798,0,0,Family Plan User,0,2025-09-02,249,1
11048,Jairaj Dey,48,Kolkata,Prepaid,58,159,0.2674020853664259,65.84062549552365,0.17329247744680137,8,NonStop Hero,Vi Hero 299,Amazon Prime,1,292,4,0.0313742224692595,0,1,Low Value Customer,0,2025-09-15,999,0
11049,Kavya Kaur,32,Delhi,Postpaid,1,233,2.845247116613908,34.34423004893183,0.09260266314958655,13,Unlimited 5G,Vi SuperHero 499,None,0,230,4,0.15495560028075833,1,0,Data-Heavy User,0,2025-08-30,449,0
11050,Widisha Bhatt,67,Bangalore,Prepaid,69,1379,2.60632365360914,51.285248419066356,0.11393802597488795,17,NonStop Hero,Vi SuperHero 399,SonyLIV,0,254,4,0.024340427646609746,1,0,Data-Heavy User,0,2025-08-29,399,1
11051,Yashica Bhatnagar,18,Chennai,Prepaid,13,313,3.6534298180706544,32.77241075408531,0.43703388267110577,4,NonStop Hero,Vi SuperHero 499,Netflix,1,125,3,0.3,0,1,International Roamer,0,2025-09-09,299,1
11052,Nimrat Dhawan,41,Hyderabad,Prepaid,10,238,0.644351467273768,50.585579614057785,0.42380311525686565,4,Unlimited 5G,Vi SuperHero 399,JioHotstar,1,158,2,0.03753611322268317,1,0,Low Value Customer,0,2025-08-22,749,0
11053,Yatan Sinha,39,Chennai,Postpaid,101,398,0.3144985996307774,4.1944154401031,0.27260977243740714,2,NonStop Hero,Vi SuperHero 499,Amazon Prime,1,161,3,0.08358073710290481,1,2,OTT Subscriber,0,2025-09-07,199,0
11054,Gautami Dyal,57,Delhi,Postpaid,21,326,2.04097480359816,35.2421515893622,0.2913202309349785,16,OTT Combo,Vi SuperHero 698,Netflix,0,83,0,0.056456835846786804,0,1,Family Plan User,0,2025-08-21,698,0
11055,Riya Rama,24,Delhi,Postpaid,100,974,2.020249932567035,54.473294099115655,0.2240462890821556,18,Unlimited 5G,Vi Hero 399,SonyLIV,0,85,4,0.3867499371921924,1,1,Business User,1,2025-09-05,499,2
11056,Bhavya Batta,30,Delhi,Prepaid,74,235,1.7588025251203423,21.186343931584503,0.30470718607876096,11,Unlimited 5G,Vi Hero 499,Netflix,0,231,3,0.004260704284822142,1,0,Family Plan User,0,2025-09-05,749,0
11057,Jalsa Rajan,23,Chennai,Postpaid,71,346,2.051045017919435,71.98179518527618,0.28740175081342584,17,NonStop Hero,Vi SuperHero 999,JioHotstar,0,69,2,0.33513474249835584,0,2,Business User,0,2025-08-20,698,2
11058,Maya Ahluwalia,36,Hyderabad,Prepaid,90,176,0.9797369722510203,0.0,0.2474069454482423,8,Data Pack,Vi SuperHero 499,Netflix,0,28,3,0.0551324951897774,1,2,Low Value Customer,0,2025-09-04,249,0
11059,Vansha Deshmukh,49,Mumbai,Prepaid,37,781,1.8337505874433258,0.0,0.23064343942691867,10,SuperHero,Vi Hero 299,Amazon Prime,1,208,4,0.14361177143138878,0,0,Family Plan User,0,2025-09-04,249,1
11060,Zashil Prabhakar,24,Delhi,Prepaid,75,833,2.1489330227507755,28.078364824908448,0.2936638525630197,2,SuperHero,Vi SuperHero 499,Netflix,1,63,4,0.011258924458764797,1,0,Data-Heavy User,1,2025-08-21,999,1
11061,Alexander Kanda,54,Hyderabad,Postpaid,13,1268,0.8610492191179231,56.59430936348398,0.48082077454951266,12,Unlimited 5G,Vi NonStop Hero 698,JioHotstar,1,282,2,0.3945630139855665,0,0,Business User,0,2025-09-11,249,2
11062,Amol Chaudhari,24,Chennai,Prepaid,61,1354,0.1,34.153515326958264,0.08537320026105129,11,Data Pack,Vi Hero 299,Netflix,0,54,1,0.0023281001301713585,0,2,Data-Heavy User,1,2025-08-18,399,1
11063,Anya Nair,23,Chennai,Prepaid,94,529,1.1358727354356102,9.983970888702789,0.30594409959557334,4,SuperHero,Vi Hero 999,Amazon Prime,0,8,3,0.28624381222268813,0,2,Data-Heavy User,0,2025-08-18,449,0
11064,Pallavi Basak,54,Delhi,Prepaid,56,534,1.012786375943536,35.655952216685534,0.4525096529807305,6,OTT Combo,Vi Hero 698,Amazon Prime,1,280,4,0.24950260432399052,0,0,Weekend Data User,0,2025-09-03,698,0
11065,Gopal Ghosh,55,Bangalore,Prepaid,91,739,0.1,32.334221520079126,0.44008825066820784,13,NonStop Hero,Vi Hero 999,SonyLIV,1,127,0,0.1680499709189402,1,1,Family Plan User,0,2025-08-28,399,0
11066,Mitesh Soni,65,Pune,Prepaid,86,877,4.863613961844307,37.07827055798813,0.20642693829121658,7,SuperHero,Vi Hero 299,Amazon Prime,0,295,1,0.04871473574572238,1,2,High Value Customer,0,2025-09-13,698,1
11067,Vrinda Saha,26,Bangalore,Prepaid,84,596,2.657877262927413,22.584959799428205,0.4062658934864263,6,Unlimited 5G,Vi Hero 299,SonyLIV,1,57,0,0.06445534637569197,0,1,Data-Heavy User,0,2025-09-11,299,1
11068,Kiaan Wadhwa,64,Chennai,Postpaid,85,1165,6.17520458244578,45.47150825361588,0.06443549520875623,16,NonStop Hero,Vi NonStop Hero 399,Amazon Prime,0,188,1,0.034523871204489076,0,0,High Value Customer,0,2025-08-19,399,1
11069,Jason Mann,49,Kolkata,Prepaid,56,1151,1.4362486334946518,35.08536683473955,0.3660014531950994,14,SuperHero,Vi SuperHero 299,SonyLIV,1,124,4,0.12709947663957835,0,1,OTT Subscriber,0,2025-09-12,449,1
11070,Chameli Kala,27,Pune,Prepaid,61,730,3.756913375443178,37.29331813445773,0.6344521345344493,16,Unlimited 5G,Vi Hero 698,Netflix,1,317,2,0.06815617331144856,0,1,OTT Subscriber,0,2025-09-09,449,1
11071,Aarini Kumar,71,Chennai,Prepaid,57,141,0.9172984415613117,0.0,0.19598488052173257,4,Unlimited 5G,Vi SuperHero 698,SonyLIV,1,138,1,0.10002839428976602,1,2,Low Value Customer,0,2025-08-30,299,0
